ID,question,en_question,annotations,idks,country
Na-ko-09-7,在中国的餐桌上，最常见的配菜是什么？,What side dish is the most commonly served on a dining table in China?,{'en_answer': 'pickled mustard tuber'},"{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",CN
Na-ko-09-8,在中国的餐桌上，最常见的配菜是什么？,What side dish is the most commonly served on a dining table in China?,{'en_answer': 'chili pepper'},"{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",CN
Ta-pe-45-1,What is usually eaten during the celebration of the longest night of the year in the UK?,What is usually eaten during the celebration of the longest night of the year in UK?,{'en_answer': 'bbq'},"{'not-applicable': 2, ""It's not generally celebrated but pagan groups and New Agers might have Spelt bread, mead and a gigantic hog roast"": 1, 'idk': 2, 'no-answer': 0}",GB
Th-en-01-1,What is the most popular summer sport in the US?,What is the most popular summer sport in US?,{'en_answer': 'baseball'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Th-en-01-2,What is the most popular summer sport in the US?,What is the most popular summer sport in US?,{'en_answer': 'baseball'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Th-en-01-3,What is the most popular summer sport in the US?,What is the most popular summer sport in US?,{'en_answer': 'volleyball'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Th-en-01-4,What is the most popular summer sport in the US?,What is the most popular summer sport in US?,{'en_answer': 'swimming'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Kik-in-35-1,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'e-sports'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-2,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'e-sports'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-3,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'esports'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-4,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'esports'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-5,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'American Football'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-6,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'football'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-7,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'tennis'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
Kik-in-35-8,What sports were popular among people from the US during the COVID-19 pandemic?,What sports were popular among people from US during the COVID-19 pandemic?,{'en_answer': 'pickleball'},"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",US
New-spme-78-1,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday to you'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-2,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday to you'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-3,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday to you'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-4,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday to you'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-5,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday to you'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-6,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-7,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-8,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-9,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-78-10,What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?,{'en_answer': 'happy birthday'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-32-1,What is the main dish for Thanksgiving in the US?,What is the main dish for Thanksgiving in US?,{'en_answer': 'turkey'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Al-en-32-2,What is the main dish for Thanksgiving in the US?,What is the main dish for Thanksgiving in US?,{'en_answer': 'turkey'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Al-en-32-3,What is the main dish for Thanksgiving in the US?,What is the main dish for Thanksgiving in US?,{'en_answer': 'turkey'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Al-en-32-4,What is the main dish for Thanksgiving in the US?,What is the main dish for Thanksgiving in US?,{'en_answer': 'turkey'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Al-en-32-5,What is the main dish for Thanksgiving in the US?,What is the main dish for Thanksgiving in US?,{'en_answer': 'turkey'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Al-en-32-6,What is the main dish for Thanksgiving in the US?,What is the main dish for Thanksgiving in US?,{'en_answer': 'ham'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-55-1,Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?,{'en_answer': 'christianity'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-55-2,Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?,{'en_answer': 'christianity'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-55-3,Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?,{'en_answer': 'christianity'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-55-4,Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?,{'en_answer': 'christianity'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-55-5,Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?,{'en_answer': 'muslim'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-en-55-6,Which religion is most commonly practiced by families in the UK?,Which religion is most commonly practiced by families in UK?,{'en_answer': 'catholicism'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-1,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'local parks'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-2,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'local parks'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-3,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'local parks'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-4,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'local parks'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-5,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'park'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-6,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'park'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-7,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'park'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-8,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'park'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-9,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'zoo'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-10,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'the beach'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-40-11,What is a popular outdoor place for families to have fun with little kids in the UK?,What is a popular outdoor place for families to have fun with little kids in UK?,{'en_answer': 'adventure parks'},"{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",GB
Na-ko-38-1,What is the most common wedding gift between bride and groom in the US?,What is the most common wedding gift between bride and groom in US?,{'en_answer': 'honeymoon travel'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Na-ko-38-2,What is the most common wedding gift between bride and groom in the US?,What is the most common wedding gift between bride and groom in US?,{'en_answer': 'honeymoon'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Na-ko-38-3,What is the most common wedding gift between bride and groom in the US?,What is the most common wedding gift between bride and groom in US?,{'en_answer': 'going on a honeymoon'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Na-ko-38-4,What is the most common wedding gift between bride and groom in the US?,What is the most common wedding gift between bride and groom in US?,{'en_answer': 'kitchen appliances'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Na-ko-38-5,What is the most common wedding gift between bride and groom in the US?,What is the most common wedding gift between bride and groom in US?,{'en_answer': 'jewelry'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Na-ko-38-6,What is the most common wedding gift between bride and groom in the US?,What is the most common wedding gift between bride and groom in US?,{'en_answer': 'rings'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Ca-sp-19-1,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'beer'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-2,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'beer'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-3,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'beer'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-4,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'beer'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-5,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'vodka'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-6,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'vodka'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-7,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'wkd'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-8,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'shots'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ca-sp-19-9,What do young people from the UK usually drink at the night club?,What do young people from UK usually drink at the night club?,{'en_answer': 'wine'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-su-10-1,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'fish'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-2,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'fish'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-3,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'leafy greens'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-4,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'dairy'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-5,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'ice cream'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-6,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'vegetables'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-7,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'pickles'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-8,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'chocolate'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-9,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'pizza'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-su-10-10,What food is commonly consumed by pregnant women in the US?,What food is commonly consumed by pregnant women in US?,{'en_answer': 'gummies'},"{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-38-1,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'chabahar'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-2,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'chabahar'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-3,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'qeshm'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-4,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'qeshm'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-5,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'tehran'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-6,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'shiraz'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-7,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'isfahan'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-8,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'kurdistan'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-9,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'aras'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-10,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'anzali'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-ch-38-11,در ایران کدام شهرها یا مناطق به خاطر فعالیت‌های واردات و صادرات شناخته شده‌اند؟,Which cities or regions are known for their import and export activities in Iran?,{'en_answer': 'bandar abbas'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-en-75-1,"What is the average length of a semester in terms of weeks of teaching at universities in the US? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in US? (Provide Arabic numerals (e.g., 1) only.)",{'en_answer': '16'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-75-2,"What is the average length of a semester in terms of weeks of teaching at universities in the US? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in US? (Provide Arabic numerals (e.g., 1) only.)",{'en_answer': '16'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-75-3,"What is the average length of a semester in terms of weeks of teaching at universities in the US? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in US? (Provide Arabic numerals (e.g., 1) only.)",{'en_answer': '15'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-75-4,"What is the average length of a semester in terms of weeks of teaching at universities in the US? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in US? (Provide Arabic numerals (e.g., 1) only.)",{'en_answer': '15'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-75-5,"What is the average length of a semester in terms of weeks of teaching at universities in the US? (Provide Arabic numerals (e.g., 1) only.)","What is the average length of a semester in terms of weeks of teaching at universities in US? (Provide Arabic numerals (e.g., 1) only.)",{'en_answer': '12'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-in-03-1,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'kebab'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-in-03-2,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'kebab'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-in-03-3,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'kebab'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-in-03-4,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'rice with kebab'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-in-03-5,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'broad bean rice with meat'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-in-03-6,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'ghormeh sabzi'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-in-03-7,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?,{'en_answer': 'gheimeh'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
New-su-28-1,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'white'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-2,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'white'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-3,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'white'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-4,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'white'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-5,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'red'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-6,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'red'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-7,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'red'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-28-8,What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?,{'en_answer': 'blue'},"{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-su-77-1,What is usually given to the children during Eid in the US?,What is usually given to the children during Eid in US?,{'en_answer': 'cash'},"{'idk': 5, 'not-applicable': 1, 'no-answer': 0}",US
New-su-77-2,What is usually given to the children during Eid in the US?,What is usually given to the children during Eid in US?,{'en_answer': 'cash'},"{'idk': 5, 'not-applicable': 1, 'no-answer': 0}",US
New-su-77-3,What is usually given to the children during Eid in the US?,What is usually given to the children during Eid in US?,{'en_answer': 'money'},"{'idk': 5, 'not-applicable': 1, 'no-answer': 0}",US
New-su-77-4,What is usually given to the children during Eid in the US?,What is usually given to the children during Eid in US?,{'en_answer': 'money'},"{'idk': 5, 'not-applicable': 1, 'no-answer': 0}",US
New-su-77-5,What is usually given to the children during Eid in the US?,What is usually given to the children during Eid in US?,{'en_answer': 'gifts'},"{'idk': 5, 'not-applicable': 1, 'no-answer': 0}",US
Ca-sp-29-1,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'Watching the ball drop at Times Square'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-2,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'Watching the ball drop at Times Square'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-3,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'watch the ball drop'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-4,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'watch the ball drop'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-5,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'Times Square'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-6,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'fireworks'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-7,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'drink'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-8,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'drink alcohol'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-9,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'kiss at midnight'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-10,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'family hangout'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-11,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'dinner'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-12,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'dinner at a restaurant'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-13,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'partying'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-14,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'attend a large party'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-15,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,{'en_answer': 'watch tv celebration'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ca-sp-29-16,What tradition is there in the US for New Year's Eve?,What tradition is there in US for New Year's Eve?,"{'en_answer': ""watch New Year's celebration on television""}","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-1,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'pork'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-2,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'pork'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-3,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'pork'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-4,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'chicken'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-5,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'chicken'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-6,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'chicken'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-7,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'beef'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-01-8,What kind of meat do people usually eat when they have barbecue in the US?,What kind of meat do people usually eat when they have barbecue in US?,{'en_answer': 'beef'},"{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
